Unnamed: 0,initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,additional_retirement_savings,new_accumulated_capital
43531,45,1496,3,3,3,-54267.48150861893,0.27,72327.49,0.0,-54267.48150861893
43532,51,1530,1,3,1,26152.77451068364,0.19,62486.18,24491.86019106637,50644.63470175001
43533,37,2644,1,1,1,-82319.31647869445,0.0,76218.58,0.0,-82319.31647869445
43534,51,2484,1,4,1,-42682.85720702744,0.15,51572.1,15958.433945246948,-26724.42326178049
43535,52,2484,1,4,1,-52829.18536396332,0.13,74127.65,0.0,-52829.18536396332
43536,37,2644,1,1,1,208014.4282924189,0.33,69277.07,129161.7081322432,337176.1364246621
43537,44,2473,1,4,1,257498.21039730217,0.32,17064.47,97966.2082644984,355464.41866180056
43538,53,2644,1,4,1,442548.8821322551,0.02,96868.7,0.0,442548.8821322551
43539,43,2473,1,4,1,-40661.396300387,0.29,58343.37,65072.14527002906,24410.74896964206
43540,54,2769,1,4,1,104246.5549857524,0.14,43978.58,18933.040809300306,123179.59579505271
43541,50,1707,1,1,1,-88947.8223039536,0.1,41576.41,18740.129839071953,-70207.69246488163
43542,53,1816,1,1,1,-161585.35593476766,0.08,20924.48,14271.936829650518,-147313.41910511715
43543,42,1682,1,1,1,105562.08785737072,0.25,123645.59,0.0,105562.08785737072
43544,42,1595,1,4,1,41526.35849361831,0.25,63344.67,65168.840083685485,106695.19857730379
43545,58,1842,1,4,1,235701.7768201051,0.21,96815.43,0.0,235701.7768201051
43546,47,2056,3,4,5,-29652.777743552306,0.05,95414.03,0.0,-29652.777743552306
43547,41,1824,3,4,5,281113.13756408147,0.18,36886.03,0.0,281113.13756408147
43548,54,2178,3,4,3,196876.0786064077,0.19,105631.4,0.0,196876.0786064077
43549,56,1949,1,1,1,84404.44158422132,0.13,45542.22,7241.461313175062,91645.90289739639
43550,46,1773,2,4,5,-59612.99379049162,0.07,98408.94,0.0,-59612.99379049162
43551,60,2032,3,4,4,-10419.905199911142,0.14,123495.83,0.0,-10419.905199911142
43552,59,2111,2,4,3,78343.30535948342,0.05,39967.46,0.0,78343.30535948342
43553,41,1680,1,4,1,-92982.9175508178,0.19,106146.91,0.0,-92982.9175508178
43554,40,1821,1,4,1,149153.04341592843,0.17,208957.52,0.0,149153.04341592843
43555,35,1520,1,1,1,96720.78179214896,0.24,63625.94,97153.47354504725,193874.25533719623
43556,41,1692,3,1,3,87901.31294575332,0.09,42570.29,0.0,87901.31294575332
43557,51,1881,1,1,1,124322.0978564326,0.27,102170.44,0.0,124322.0978564326
43558,35,1503,1,1,1,60219.87348053212,0.06,135033.18,0.0,60219.87348053212
43559,52,1731,1,1,1,-20230.72607568078,0.16,38717.96,58238.00053987069,38007.27446418991
43560,56,1670,1,4,1,241204.61965962927,0.21,120895.87,0.0,241204.61965962927
43561,44,1777,1,4,1,185600.60849520992,0.1,44178.46,31703.27157219659,217303.8800674065
43562,44,1364,2,4,5,-52671.52321265271,0.12,40985.31,0.0,-52671.52321265271
43563,41,1666,1,4,1,94394.81592538008,0.3,64335.74,84850.96292690394,179245.778852284
43564,45,2032,3,4,3,-72116.77908163516,0.13,35168.03,15274.913750740276,-56841.865330894885
43565,50,1780,1,4,1,-281897.7987141494,0.15,83574.54,0.0,-281897.7987141494
43566,38,1560,1,1,1,219033.8069021292,0.2,88361.81,0.0,219033.8069021292
43567,50,1665,1,1,1,-135097.32888371652,0.34,114502.98,0.0,-135097.32888371652
43568,36,1718,1,1,1,1451.912094993856,0.0,30226.64,0.0,1451.912094993856
43569,56,1654,1,1,1,132297.5552571551,0.2,101756.33,0.0,132297.5552571551
43570,51,1732,1,4,1,68484.75597373105,0.05,102595.35,0.0,68484.75597373105
43571,57,1930,1,1,1,65002.71531059684,0.12,118302.21,0.0,65002.71531059684
43572,44,1892,1,4,1,639383.3342520394,0.15,50206.82,27021.99979191881,666405.3340439582
43573,51,1835,1,4,1,393592.3419903738,0.06,38467.48,23806.699305248698,417399.0412956225
43574,58,1904,1,4,1,24513.22672326428,0.08,36272.43,13560.94626527289,38074.172988537175
43575,40,1826,2,4,3,-65751.2711557999,0.05,57625.71,0.0,-65751.2711557999
43576,57,1555,2,4,2,83719.70056482179,0.14,70283.76,0.0,83719.70056482179
43577,49,1743,3,1,5,254112.29988095484,0.12,80840.5,0.0,254112.29988095484
43578,40,1661,1,1,1,-182777.2058204708,0.11,72890.81,0.0,-182777.2058204708
43579,46,1686,1,1,1,102904.30793512052,0.23,43265.36,61785.69262510119,164690.00056022173
43580,45,1686,1,1,1,-2473.3100595295023,0.07,26608.44,31115.360066123798,28642.050006594294
43581,50,1845,1,4,1,53146.422204892144,0.34,6598.86,25282.117722857645,78428.53992774979
43582,42,1595,1,1,1,-216468.22348977625,0.03,102039.19,0.0,-216468.22348977625
43583,54,1695,3,1,3,-196012.46789643576,0.27,80102.26,0.0,-196012.46789643576
43584,42,1784,3,4,5,8641.753737715977,0.26,59533.2,0.0,8641.753737715977
43585,56,1994,1,4,1,4885.242952280631,0.1,73795.45,0.0,4885.242952280631
43586,49,1765,1,2,1,-14707.021006805888,0.24,37871.6,111472.48559159966,96765.46458479378
43587,60,2130,1,4,1,55425.71516375594,0.25,61892.32,10366.995185959828,65792.71034971577
43588,45,1758,2,1,5,83112.78874369652,0.13,106568.04,0.0,83112.78874369652
43589,51,1758,3,1,3,27166.775876207845,0.06,114008.15,0.0,27166.775876207845
43590,53,1662,1,1,1,295825.7155381713,0.27,37750.66,85258.61114380453,381084.32668197586
43591,39,2072,1,4,1,92197.84457643583,0.02,124563.97,0.0,92197.84457643583
43592,55,1994,3,4,5,-9307.13315881012,0.33,18891.64,42920.75875863219,33613.62559982207
43593,49,1664,1,1,1,53250.47986043989,0.2,56164.35,27552.65905558326,80803.13891602315
43594,63,2088,1,4,1,281949.23479522427,0.19,69410.21,4133.0159618446405,286082.2507570689
43595,41,1714,1,1,1,141441.21739113366,0.0,120742.73,0.0,141441.21739113366
43596,36,1751,1,4,1,87126.8137605338,0.14,103331.74,0.0,87126.8137605338
43597,51,2065,1,4,1,31854.695063692965,0.19,16695.42,32719.386308391175,64574.08137208414
43598,44,2065,1,1,1,204036.9999646945,0.28,57504.87,57773.16625494427,261810.16621963878
43599,37,1996,1,4,1,-141437.51348320357,0.28,27628.59,218533.0292683873,77095.51578518373
43600,47,1780,2,2,3,-82401.13781753472,0.1,52282.73,0.0,-82401.13781753472
43601,40,1293,1,1,1,214160.68719691035,0.19,39946.24,177968.85471131463,392129.541908225
43602,58,1531,3,3,5,61987.242153558895,0.16,100884.54,0.0,61987.242153558895
43603,41,1513,1,1,1,75101.16726683396,0.31,52303.89,71281.84032235101,146383.00758918497
43604,47,1808,3,1,3,-35031.916158813976,0.21,150447.06,0.0,-35031.916158813976
43605,63,1896,2,4,1,80095.84446825068,0.15,133183.99,0.0,80095.84446825068
43606,48,1296,1,3,1,-23589.223488483545,0.18,125780.87,0.0,-23589.223488483545
43607,38,1257,3,3,1,-217340.38317015776,0.25,18231.15,121142.94188779776,-96197.44128236
43608,56,2486,2,3,4,291919.95382529823,0.06,145199.97,0.0,291919.95382529823
43609,38,1433,1,1,1,156507.83276480477,0.02,37010.71,19674.398118631612,176182.2308834364
43610,46,1187,1,3,1,121880.45908460612,0.31,30530.72,146912.41930142647,268792.8783860326
43611,36,1285,1,3,1,-13937.654409057475,0.19,57556.22,65596.08967229202,51658.43526323454
43612,45,1187,1,3,1,-100891.9227654785,0.14,57822.09,27046.38302923157,-73845.53973624694
43613,58,1300,1,3,1,43682.75198117785,0.16,17006.53,12716.249751602048,56399.0017327799
43614,54,1723,1,4,1,-55482.517775756445,0.33,277675.02,0.0,-55482.517775756445
43615,51,1605,1,4,1,-221251.40498602416,0.12,86801.79,0.0,-221251.40498602416
43616,46,1298,1,3,1,108152.08051411866,0.29,39645.72,155224.32160283197,263376.4021169506
43617,37,1292,1,3,1,-253629.43377684083,0.07,77550.5,0.0,-253629.43377684083
43618,37,1292,1,3,1,-195964.06904673675,0.21,122571.25,0.0,-195964.06904673675
43619,50,1333,1,3,1,-190998.6642294513,0.33,54574.54,40588.185538087164,-150410.47869136414
43620,54,2228,2,3,1,-255762.8037046192,0.21,214484.45,0.0,-255762.8037046192
43621,47,2134,2,3,1,-29538.79373591167,0.33,62930.9,0.0,-29538.79373591167
43622,63,1303,1,3,1,-36371.14171329012,0.01,93976.78,0.0,-36371.14171329012
43623,37,1473,1,3,1,20469.12271457895,0.33,79185.37,0.0,20469.12271457895
43624,60,1291,1,3,1,-39920.66576271886,0.27,175314.9,0.0,-39920.66576271886
43625,51,1751,1,4,1,-1507.6998365317395,0.32,28237.28,93202.38763175029,91694.68779521855
43626,54,1571,1,4,1,65218.821084790834,0.29,4645.08,10355.768595885096,75574.58968067593
43627,47,1295,2,3,3,246717.0161445598,0.31,99098.66,0.0,246717.0161445598
43628,46,1514,2,1,3,-31413.24198066068,0.22,75768.42,0.0,-31413.24198066068
43629,39,1484,1,1,1,-172372.34191033215,0.32,98985.66,0.0,-172372.34191033215
43630,35,1953,1,4,1,313743.4710661351,0.15,62292.9,59448.74460984656,373192.21567598166
43631,42,1202,3,3,1,-292316.4930784866,0.09,47634.8,17642.363262806528,-274674.12981568003
43632,37,1349,3,3,5,-97734.80512173976,0.15,26578.11,22524.008478672236,-75210.79664306753
43633,45,2046,2,3,4,-207271.30576855404,0.34,56311.21,0.0,-207271.30576855404
43634,35,1349,1,3,1,-36485.14477409997,0.32,111093.8,0.0,-36485.14477409997
43635,37,1852,1,4,1,328127.9524731241,0.14,57492.7,45474.82839992418,373602.78087304824
43636,59,1792,1,4,1,108150.7210170324,0.1,154111.13,0.0,108150.7210170324
43637,54,1707,1,4,1,56585.37040211896,0.17,27106.66,35425.506737456366,92010.87713957533
43638,36,1481,1,3,1,-105254.11918637108,0.22,48105.97,63482.45930275421,-41771.65988361688
43639,47,1897,1,1,1,-138293.8715635091,0.2,30796.12,88626.93936780473,-49666.93219570437
43640,58,1985,1,4,1,-86756.82387464562,0.1,61133.2,5713.871666608639,-81042.95220803698
43641,45,1661,1,4,1,46779.09866622595,0.26,124490.77,0.0,46779.09866622595
43642,42,3132,1,1,1,72697.84277288681,0.28,87527.27,0.0,72697.84277288681
43643,38,1523,1,1,1,-35949.168646603735,0.24,89033.89,0.0,-35949.168646603735
43644,63,3410,1,1,1,48183.533320970855,0.32,37153.25,15669.68,63853.213320970855
43645,60,1773,1,1,1,-69576.23119774478,0.28,27617.34,25905.143847289753,-43671.087350455025
43646,53,1373,1,3,1,-125174.52432019856,0.07,37514.52,22389.051110485347,-102785.47320971321
43647,56,1758,1,1,1,23499.268143640173,0.27,75138.41,0.0,23499.268143640173
43648,58,3297,3,1,3,116399.97974323308,0.23,24398.61,5245.009433210737,121644.98917644382
43649,63,3297,2,1,3,58607.43802309775,0.06,24518.3,461.0326981728,59068.47072127055
43650,55,3186,1,1,1,247771.6370260408,0.33,75715.15,0.0,247771.6370260408
43651,54,1296,3,3,4,-12568.168572605897,0.11,154699.15,0.0,-12568.168572605897
43652,35,3442,2,3,3,88096.12677003712,0.19,128799.33,0.0,88096.12677003712
43653,58,3050,3,3,3,-33959.30525431957,0.2,31580.72,5903.4430135867515,-28055.862240732822
43654,62,1345,3,3,5,-9476.662503520032,0.15,31390.61,2011.4298585234337,-7465.2326449965985
43655,56,3005,3,3,3,60812.379899223226,0.0,49518.94,0.0,60812.379899223226
43656,53,1525,1,3,1,210446.04815239093,0.02,15033.52,2563.4740716052165,213009.52222399614
43657,40,3132,3,1,3,45456.774942354416,0.29,82091.81,0.0,45456.774942354416
43658,40,2986,2,1,2,92440.47428557277,0.09,39171.69,0.0,92440.47428557277
43659,50,1682,1,1,1,-221202.52707941804,0.06,24906.23,16839.33211171151,-204363.19496770654
43660,41,1261,2,3,5,-63293.309402760126,0.07,32165.64,9898.592752188739,-53394.71665057138
43661,45,1452,1,3,1,-144350.51238240983,0.2,150508.22,0.0,-144350.51238240983
43662,58,1331,2,3,2,45673.07086403558,0.1,31697.59,2962.64487055769,48635.71573459327
43663,50,1383,3,3,2,-139589.74478361156,0.31,25407.72,17751.00726969734,-121838.73751391422
43664,59,1447,3,3,3,-234244.02213868417,0.1,58271.39,0.0,-234244.02213868417
43665,56,1447,1,3,1,75374.88224405542,0.01,102351.52,0.0,75374.88224405542
43666,49,1374,1,3,1,-233088.8214218465,0.0,18655.36,0.0,-233088.8214218465
43667,40,1705,1,1,1,87043.00150146353,0.32,90404.38,0.0,87043.00150146353
43668,46,1755,1,1,1,-97555.85007619111,0.26,82304.69,0.0,-97555.85007619111
43669,50,1917,1,1,1,104533.25263426456,0.12,110832.45,0.0,104533.25263426456
43670,55,1918,1,4,1,19256.025813390224,0.15,47113.91,9730.926509320374,28986.952322710596
43671,45,1367,3,3,4,-221529.3281932929,0.11,92930.52,0.0,-221529.3281932929
43672,50,2987,2,1,3,62472.70270849839,0.01,38916.95,0.0,62472.70270849839
43673,44,1240,3,3,3,-222581.3527468252,0.24,45476.53,0.0,-222581.3527468252
43674,58,3291,3,1,5,-146762.9897460704,0.07,111187.3,0.0,-146762.9897460704
43675,56,3291,3,1,2,12461.976153161677,0.01,53897.88,0.0,12461.976153161677
43676,48,3098,1,1,1,23419.25027285825,0.01,20486.21,2725.471021475713,26144.721294333965
43677,50,1362,1,3,1,302034.86637243634,0.3,13734.75,46430.95657619191,348465.8229486282
43678,42,2791,1,3,1,108094.78011443652,0.13,30647.52,81978.24154089107,190073.02165532758
43679,47,3138,3,1,5,14657.45913345904,0.09,70266.76,0.0,14657.45913345904
43680,63,3141,1,1,1,710652.2838597511,0.05,9199.1,720.73476644,711373.0186261911
43681,35,1461,1,1,1,307659.2638385619,0.28,52199.39,92990.01944811668,400649.2832866786
43682,50,1361,1,3,1,31642.759843267475,0.1,50115.57,11294.533231213314,42937.29307448079
43683,54,1367,2,3,4,92112.39315845614,0.1,77027.31,0.0,92112.39315845614
43684,47,3098,1,1,1,10307.789016780363,0.2,128630.01,0.0,10307.789016780363
43685,49,1329,3,3,3,-172343.31494533076,0.33,76653.97,0.0,-172343.31494533076
43686,44,1231,3,3,3,-217454.36159655816,0.08,45453.0,0.0,-217454.36159655816
43687,43,1215,3,3,5,-63722.37156613268,0.25,61712.5,0.0,-63722.37156613268
43688,53,3349,2,1,3,-73964.77959442475,0.26,241264.15,0.0,-73964.77959442475
43689,49,3885,2,1,5,11004.648428547198,0.23,69312.63,0.0,11004.648428547198
43690,42,3742,2,1,5,31738.13734543883,0.11,138980.06,0.0,31738.13734543883
43691,40,3742,2,1,5,-150373.57683920703,0.28,116145.31,0.0,-150373.57683920703
43692,46,3192,1,3,1,7714.402195073174,0.1,35471.45,55060.317625187745,62774.71982026092
43693,47,1418,1,3,1,90346.73304514115,0.31,53911.16,48096.12846215971,138442.86150730087
43694,62,1587,1,3,1,-53431.54067602271,0.34,33205.89,21359.145920000003,-32072.39475602271
43695,40,1256,1,3,1,-190681.88983860737,0.27,59084.14,74813.36274897683,-115868.52708963054
43696,36,1359,1,3,1,-50200.32661776213,0.27,101266.0,0.0,-50200.32661776213
43697,54,1499,3,3,3,13719.532429253966,0.29,113443.92,0.0,13719.532429253966
43698,48,1431,1,3,1,-168609.74859923605,0.23,49873.43,30521.580407032263,-138088.1681922038
43699,51,1256,1,3,1,-194662.7866708288,0.29,132355.58,0.0,-194662.7866708288
43700,61,1896,2,2,5,25151.333539961524,0.22,23032.03,2766.500867444097,27917.834407405622
43701,52,1638,2,1,2,-283174.11515132914,0.11,75364.84,0.0,-283174.11515132914
43702,41,1274,2,3,5,-84845.00699321162,0.06,6130.27,8085.075457310533,-76759.93153590108
43703,37,1274,3,3,5,-267077.58827177883,0.33,44315.13,0.0,-267077.58827177883
43704,38,1466,1,3,1,83949.63087613134,0.28,57039.71,84900.33011286789,168849.96098899923
43705,40,1323,1,1,1,184322.7186278948,0.13,17872.89,54481.94864405261,238804.6672719474
43706,40,1186,1,3,1,-57904.68752465131,0.15,68324.19,48062.93017043167,-9841.75735421964
43707,61,1334,1,3,1,188043.66371129444,0.25,54021.18,7373.607010558859,195417.2707218533
43708,55,3070,1,1,1,-62465.51290841402,0.19,92519.6,0.0,-62465.51290841402
43709,55,1519,3,3,2,-113557.16633076014,0.31,9651.33,20598.360239139347,-92958.80609162079
43710,43,1584,1,1,1,4988.469014327359,0.28,4588.73,24707.349351506353,29695.81836583371
43711,48,1356,2,3,5,7665.687935866391,0.05,96545.65,0.0,7665.687935866391
43712,57,2040,1,2,1,92228.03002168174,0.27,30363.11,44096.614300445544,136324.64432212728
43713,39,1851,3,4,2,26855.54894531892,0.18,54218.53,0.0,26855.54894531892
43714,39,1851,2,1,3,364075.6257067019,0.11,106695.82,0.0,364075.6257067019
43715,56,3550,1,1,1,250588.90973708025,0.08,37128.8,18165.174327309018,268754.0840643893
43716,38,1625,1,1,1,24639.930168031296,0.08,153810.22,0.0,24639.930168031296
43717,52,1484,1,1,1,-90096.95673327889,0.04,46728.32,3514.343118009382,-86582.61361526951
43718,44,1625,3,1,3,-76716.67893317777,0.22,18723.02,73897.9002983394,-2818.778634838367
43719,46,1861,3,1,3,57406.3301226731,0.04,107704.07,0.0,57406.3301226731
43720,43,1598,1,1,1,9366.103083786948,0.34,40402.46,192298.3775428865,201664.48062667344
43721,54,1576,1,3,1,14940.950540671369,0.2,89893.91,0.0,14940.950540671369
43722,44,1650,1,1,1,55014.91578199607,0.24,98913.11,0.0,55014.91578199607
43723,48,1378,3,1,3,104947.7774645543,0.14,81675.3,0.0,104947.7774645543
43724,51,3068,2,1,3,-42797.86899303245,0.24,34882.62,17270.48499811798,-25527.383994914468
43725,51,3069,3,1,3,48174.200822652616,0.14,46032.69,0.0,48174.200822652616
43726,41,1232,3,3,5,-59038.41278279304,0.19,189251.27,0.0,-59038.41278279304
43727,41,3094,3,1,5,-259728.13229112347,0.15,21918.59,28907.93620311211,-230820.19608801138
43728,38,1382,3,3,5,-131902.39995161397,0.1,57358.85,0.0,-131902.39995161397
43729,54,1308,1,3,1,266937.749206394,0.23,51040.68,18049.510352224774,284987.25955861877
43730,45,1211,1,3,1,118346.82759471782,0.01,66911.59,2235.5723172763956,120582.39991199422
43731,50,1625,1,1,1,74094.3787356251,0.04,72616.49,0.0,74094.3787356251
43732,53,3017,3,1,3,-196972.88079528988,0.02,56090.98,0.0,-196972.88079528988
43733,39,1316,1,3,1,-13148.98790031368,0.12,94092.46,0.0,-13148.98790031368
43734,55,1332,1,3,1,20744.533905227858,0.05,67197.2,4626.312518122589,25370.846423350446
43735,44,1500,1,1,1,163383.14665423345,0.28,83895.38,0.0,163383.14665423345
43736,41,3068,2,3,3,134013.62283197747,0.05,33741.64,7416.848563315247,141430.47139529273
43737,40,3068,3,1,3,-174522.22034983226,0.22,65285.25,0.0,-174522.22034983226
43738,57,3333,3,1,3,126831.07956305852,0.15,73261.24,0.0,126831.07956305852
43739,42,1500,1,1,1,-70220.99083676479,0.0,89673.81,0.0,-70220.99083676479
43740,46,1799,3,1,3,-20263.20210947918,0.2,99636.7,0.0,-20263.20210947918
43741,49,1364,1,3,1,54817.68811317048,0.15,42959.43,31612.042016302024,86429.7301294725
43742,52,1346,2,3,1,31270.57596522049,0.28,6649.54,17503.449295683728,48774.02526090422
43743,36,2836,2,3,1,132534.75292632883,0.19,48892.49,55722.14711705601,188256.90004338484
43744,55,1519,1,3,1,101870.0859826876,0.19,65433.33,17118.52767659212,118988.61365927971
43745,52,2989,2,1,5,-2049.799784648239,0.04,40412.67,0.0,-2049.799784648239
43746,37,1388,2,4,2,-277129.4192554086,0.08,29838.98,13486.656269939063,-263642.76298546954
43747,40,2793,1,3,1,-23193.20474089123,0.24,157205.93,0.0,-23193.20474089123
43748,50,1332,1,3,1,143324.6709838413,0.04,50920.97,4590.418409533135,147915.08939337442
43749,38,3209,2,3,1,8799.992405686013,0.29,64341.19,0.0,8799.992405686013
43750,55,3386,2,1,1,93816.00335318052,0.23,85887.25,0.0,93816.00335318052
43751,38,1358,1,4,1,186597.3652401404,0.05,22642.6,30091.257830566356,216688.62307070676
43752,49,1767,1,1,1,148094.806183288,0.17,44358.07,36993.408174852615,185088.2143581406
43753,43,1651,1,2,1,-91394.29798598318,0.13,9310.43,23274.947581946024,-68119.35040403716
43754,55,3333,3,1,2,94377.27092402912,0.26,65382.61,0.0,94377.27092402912
43755,46,3140,3,3,3,-333780.6932285996,0.27,158601.19,0.0,-333780.6932285996
43756,50,3140,2,3,3,73735.83540556168,0.26,14062.87,41201.49053549678,114937.32594105846
43757,57,2947,3,3,3,28051.24017917789,0.18,36370.63,0.0,28051.24017917789
43758,39,1368,1,3,1,111493.29484983713,0.04,39510.47,39479.18080486292,150972.47565470004
43759,47,1955,1,3,1,-100786.3387093446,0.29,91783.09,0.0,-100786.3387093446
43760,44,1335,2,1,3,86177.30217228086,0.01,78929.05,0.0,86177.30217228086
43761,50,1336,3,3,3,-372172.3903371717,0.08,23417.27,4222.035334716051,-367950.35500245565
43762,35,1402,1,3,1,16368.507139679916,0.11,275918.61,0.0,16368.507139679916
43763,44,1234,1,3,1,103695.99747796862,0.05,121750.04,0.0,103695.99747796862
43764,49,1500,2,3,1,-164026.4805219124,0.28,12879.37,44227.81058135546,-119798.66994055694
43765,35,1524,2,1,3,54273.93595646059,0.16,21205.41,43172.73194857068,97446.66790503127
43766,36,1524,3,1,5,17735.509548656646,0.07,9898.58,20781.31511269144,38516.82466134809
43767,44,1580,1,1,1,45823.04567778882,0.08,54081.53,15523.95835101447,61347.00402880329
43768,46,1860,1,1,1,43967.132293828894,0.11,12014.63,20514.590701649362,64481.72299547825
43769,46,1591,1,4,1,-163888.10870645024,0.03,57213.84,5328.587700175784,-158559.52100627444
43770,42,1796,1,1,1,136945.92878480244,0.33,70828.7,96186.27700165843,233132.20578646087
43771,63,1765,1,1,1,-121096.33673539564,0.13,100419.91,0.0,-121096.33673539564
43772,46,1721,3,1,3,5322.694436735793,0.35,17176.93,93319.70572642665,98642.40016316244
43773,41,1705,3,1,3,-108577.22016068724,0.16,13110.21,46108.69759893649,-62468.52256175075
43774,47,1708,3,1,3,21535.59217220186,0.16,50843.77,0.0,21535.59217220186
43775,50,1847,2,1,3,19660.91701543125,0.3,87136.75,0.0,19660.91701543125
